ppin,name,address,city,state,zip,latitude,longitude,gradeRange,enrollment,phone,type
00083622,OAK GROVE SCHOOL,220 W LOMITA AVE,OJAI,CA,93023,34.441961,-119.281136,,213,8056468236,private
00083655,POLYTECHNIC SCHOOL,1030 E CALIFORNIA BLVD,PASADENA,CA,91106,34.135353,-118.128781,,871,6263966303,private
00084477,CALVARY BAPTIST SCHOOLS,2990 DAMIEN AVE,LA VERNE,CA,91750,34.110780,-117.785841,,186,9095934672,private
00084615,CAPISTRANO VALLEY CHRISTIAN SCHOOLS,32032 DEL OBISPO ST,SAN JUAN CAPISTRANO,CA,92675,33.497870,-117.671321,,668,9494935683,private
00085051,VACAVILLE CHRISTIAN SCHOOLS,821 MARSHALL RD,VACAVILLE,CA,95687,38.341665,-121.981572,,783,7074461776,private
00087241,IMMANUEL CHRISTIAN SCHOOL,201 W GRAAF AVE,RIDGECREST,CA,93555,35.647500,-117.671341,,82,7604466114,private
00087751,LIBERTY BAPTIST SCHOOL,2790 S KING RD,SAN JOSE,CA,95122,37.314860,-121.817711,,77,4082745613,private
00087762,LIBERTY CHRISTIAN SCHOOL,7661 WARNER AVE,HUNTINGTON BEACH,CA,92647,33.716048,-117.995036,,216,7148425992,private
00087875,LONGVIEW MENNONITE SCHOOL,12725 LONGVIEW AVE,LIVINGSTON,CA,95334,37.352350,-120.718861,,50,2093947912,private
00087944,EDGEWOOD CENTER FOR CHILDREN & FAMILIES,1801 VICENTE ST,SAN FRANCISCO,CA,94116,37.737980,-122.486261,,28,4156813211,private
00088245,MAYBECK HIGH SCHOOL,2727 COLLEGE AVE,BERKELEY,CA,94705,37.861129,-122.252517,,118,5108418489,private
00088631,MONTESSORI HOUSE OF CHILDREN,1239 S MAGNOLIA AVE,ANAHEIM,CA,92804,33.815880,-117.976791,PK-PK,6,7147613109,private
00089125,NORTH HILLS CHRISTIAN SCHOOL,200 ADMIRAL CALLAGHAN LN,VALLEJO,CA,94591,38.114400,-122.228151,,393,7076445284,private
00089169,THE NUEVA MIDDLE SCHOOL,6565 SKYLINE BLVD,HILLSBOROUGH,CA,94010,37.562440,-122.380821,,946,6503504600,private
00090356,NORTHPOINT SCHOOL & INTENSIVE OUTPATIENT PROGRAM,9650 ZELZAH AVE,NORTHRIDGE,CA,91325,34.246260,-118.522531,,38,8187395231,private
00090877,SUMMERFIELD WALDORF SCHOOL AND FARM,655 WILLOWSIDE RD,SANTA ROSA,CA,95401,38.443630,-122.809571,,256,7075757194,private
00091043,TABERNACLE CHRISTIAN ACADEMY,1765 PENTECOST WAY,SAN DIEGO,CA,92105,32.724230,-117.081831,,38,6192641721,private
00091145,LINFIELD CHRISTIAN SCHOOL,31950 PAUBA RD,TEMECULA,CA,92592,33.502547,-117.104809,,1136,9516768111,private
00091236,TRI-CITY CHRISTIAN SCHOOL,302 N EMERALD DR,VISTA,CA,92083,33.192160,-117.280991,,642,7606308227,private
00091418,URBAN SCHOOL OF SAN FRANCISCO,1563 PAGE ST,SAN FRANCISCO,CA,94117,37.770760,-122.446301,,425,4156262616,private
00091484,MONTEREY BAY CHRISTIAN SCHOOL,1184 HILBY AVE,SEASIDE,CA,93955,36.601990,-121.841731,,174,8318992060,private
00091688,VILLA ESPERANZA SERVICES,2116 E VILLA ST,PASADENA,CA,91107,34.154080,-118.106701,,76,6264492919,private
00092058,WINDWARD SCHOOL,11350 PALMS BLVD,LOS ANGELES,CA,90066,34.017410,-118.426331,,550,3103917127,private
00092138,WOODLAND CHRISTIAN SCHOOL,1787 MATMOR RD,WOODLAND,CA,95776,38.657480,-121.754951,,840,5306620260,private
00092477,PACIFIC BAY CHRISTIAN SCHOOL,1030 LINDA MAR BLVD,PACIFICA,CA,94044,37.586110,-122.492811,,185,6503551935,private
00092499,ROSE & ALEX PILIBOS ARMENIAN SCHOOL,1615 N ALEXANDRIA AVE,LOS ANGELES,CA,90027,34.100355,-118.298694,,801,3236682661,private
00092739,STOCKTON CHRISTIAN ACADEMY,9021 W LN,STOCKTON,CA,95210,38.029924,-121.297837,,207,2099573043,private
00093164,HIGHLAND HALL WALDORF SCHOOL,17100 SUPERIOR ST,NORTHRIDGE,CA,91325,34.245520,-118.505681,,180,8183491394,private
00093368,HESPERIA CHRISTIAN SCHOOL,16775 OLIVE ST,HESPERIA,CA,92345,34.416140,-117.296621,,611,7602446164,private
00094124,YESHIVA GEDOLAH OF LOS ANGELES,5444 W OLYMPIC BLVD,LOS ANGELES,CA,90036,34.057020,-118.348821,,97,3239382071,private
00094408,GLENDALE ADVENTIST ACADEMY,700 KIMLIN DR,GLENDALE,CA,91206,34.157720,-118.226751,,329,8182448671,private
00094441,SAN GABRIEL ACADEMY,8827 E BROADWAY,SAN GABRIEL,CA,91776,34.099438,-118.076469,,294,6262921156,private
00094554,BAKERSFIELD ADVENTIST ACADEMY,3333 BERNARD ST,BAKERSFIELD,CA,93306,35.391220,-118.956661,,128,6618711591,private
00094587,PUC PREPARATORY SCHOOL,1 ANGWIN AVE,ANGWIN,CA,94508,38.569001,-122.440171,,61,7072002648,private
00094736,ARMONA UNION ACADEMY,14435 LOCUST ST,ARMONA,CA,93202,36.316893,-119.716737,,96,5595824468,private
00094827,CALEXICO MISSION SCHOOL,601 E 1ST ST,CALEXICO,CA,92231,32.665869,-115.489987,,173,7603573711,private
00094973,HOLDEN HIGH SCHOOL,10 IRWIN WAY,ORINDA,CA,94563,37.885370,-122.189491,,35,9252540199,private
00095139,ESCONDIDO ADVENTIST ACADEMY,1301 DEODAR RD,ESCONDIDO,CA,92026,33.140240,-117.105811,,145,7607461800,private
00095241,FRESNO ADVENTIST ACADEMY,5397 E OLIVE AVE,FRESNO,CA,93727,36.757950,-119.712971,,126,5592515548,private
00095489,LODI ACADEMY,1230 S CENTRAL AVE,LODI,CA,95240,38.117150,-121.263686,,76,2093682781,private
00095671,MONTEREY BAY ACADEMY,783 SAN ANDREAS RD,LA SELVA BEACH,CA,95076,36.908970,-121.837981,,164,8317281481,private
00095693,MOTHER LODE ADVENTIST JR ACADEMY,80 N FOREST RD,SONORA,CA,95370,37.983980,-120.392711,,103,2095322855,private
00095707,MTN VIEW ACADEMY,360 S SHORELINE BLVD,MOUNTAIN VIEW,CA,94041,37.394000,-122.085021,,59,6509672324,private
00095751,NEWBURY PARK ADVENTIST ACADEMY,180 ACADEMY DR,NEWBURY PARK,CA,91320,34.193120,-118.936458,,130,8054982191,private
00095922,PINE HILLS ADVENTIST ACADEMY,13500 RICHARDS LN,AUBURN,CA,95603,38.941970,-121.063561,,133,5308859447,private
00095944,PLEASANT HILL ADVENTIST ACADEMY,796 GRAYSON RD,PLEASANT HILL,CA,94523,37.945650,-122.089111,,107,9259349261,private
00095988,REDLANDS ADVENTIST ACADEMY,130 TENNESSEE ST,REDLANDS,CA,92373,34.053300,-117.198841,,382,9097931000,private
00096008,RIO LINDO ADVENTIST ACADEMY,3200 RIO LINDO AVE,HEALDSBURG,CA,95448,38.627170,-122.842431,,113,7074314100,private
00096278,UKIAH JUNIOR ACADEMY,180 STIPP LN,UKIAH,CA,95482,39.107560,-123.199251,,95,7074626350,private
00096562,NAPA CHRISTIAN CAMPUS OF EDUCATION,2201 PINE ST,NAPA,CA,94559,38.290220,-122.298601,,147,7072555233,private
00096711,SIERRA VIEW JR ACADEMY,19933 AVE 256,EXETER,CA,93221,36.253000,-119.128711,,78,5595923689,private
00208042,MULLEN HIGH SCHOOL,3601 S LOWELL BLVD,DENVER,CO,80236,39.651550,-105.036911,,765,3037611764,private
00208075,BISHOP MACHEBEUF HIGH SCHOOL,458 UINTA WAY,DENVER,CO,80230,39.723310,-104.890791,,200,3033440082,private
00209068,LUTHERAN HIGH SCHOOL,11249 NEWLIN GULCH BLVD,PARKER,CO,80134,39.512651,-104.807572,,814,3038415551,private
00209159,ALEXANDER DAWSON SCHOOL,10455 DAWSON DR,LAFAYETTE,CO,80026,40.063966,-105.109968,,521,3036656679,private
00209192,YESHIVA TORAS CHAIM HIGH SCHOOL,1555 STUART ST,DENVER,CO,80204,39.741900,-105.043351,,64,3036298200,private
00209206,BETH JACOB HIGH SCHOOL,5100 W 14TH AVE,DENVER,CO,80204,39.738290,-105.052241,,48,3038931333,private
00209217,FOUNTAIN VALLEY SCHOOL OF COLORADO,6155 FOUNTAIN VALLEY SCHOOL RD,COLORADO SPRINGS,CO,80911,38.743520,-104.710298,,232,7193915248,private
00209465,COLORADO TIMBERLINE ACADEMY,454 ACADEMY DR,DURANGO,CO,81301,37.449467,-107.804336,,33,9702475898,private
00209487,SEPTEMBER SCHOOL,96 ARAPAHOE AVE,BOULDER,CO,80302,40.012190,-105.298621,,74,3034439933,private
00209523,COLORADO ROCKY MOUNTAIN SCHOOL,500 HOLDEN WAY,CARBONDALE,CO,81623,39.408867,-107.228246,,182,1970948749,private
00209534,KENT DENVER SCHOOL,4000 E QUINCY AVE,ENGLEWOOD,CO,80113,39.636690,-104.940031,,740,3037707660,private
00209545,THE COLORADO SPRINGS SCHOOL,21 BROADMOOR AVE,COLORADO SPRINGS,CO,80906,38.790170,-104.840801,,286,7194343517,private
00209614,VAIL MOUNTAIN SCHOOL,3000 BOOTH FALLS RD,VAIL,CO,81657,39.648110,-106.320221,,444,9704763850,private
00209873,COLORADO ACADEMY,3800 S PIERCE ST,DENVER,CO,80235,39.647810,-105.067551,,983,3039861501,private
00209931,BETH EDEN BAPTIST SCHOOL,2600 WADSWORTH BLVD,WHEAT RIDGE,CO,80033,39.755780,-105.080201,,111,3032322313,private
00210029,ELMWOOD BAPTIST ACADEMY,13100 E 144TH AVE,BRIGHTON,CO,80601,39.957520,-104.834741,,80,3036593818,private
00210131,BELLEVIEW CHRISTIAN SCHOOL,3455 W 83RD AVE,WESTMINSTER,CO,80031,39.848526,-105.032977,,265,3034275459,private
00210255,MILE HIGH ACADEMY,1733 DAD CLARK DR,HIGHLANDS RANCH,CO,80126,39.562650,-104.967781,,194,3037441069,private
00210379,BRIGHTON ADVENTIST ACADEMY,820 S 5TH AVE,BRIGHTON,CO,80601,39.973750,-104.816001,,49,3036591223,private
00230114,HOLY CROSS HIGH SCHOOL,587 ORONOKE RD,WATERBURY,CT,06708,41.531307,-73.064851,,527,2037579248,private
00230293,NORTHWEST CATHOLIC HIGH SCHOOL,29 WAMPANOAG DR,WEST HARTFORD,CT,06117,41.799467,-72.752615,,444,8602364221,private
00230307,NOTRE DAME HIGH SCHOOL,1 NOTRE DAME WAY,WEST HAVEN,CT,06516,41.287894,-72.960844,,518,2039373217,private
00230963,"ACADEMY OF OUR LADY OF MERCY, LAURALTON HALL",200 HIGH ST,MILFORD,CT,06460,41.223100,-73.064361,,326,2038772786,private
00231082,SACRED HEART ACADEMY,265 BENHAM ST,HAMDEN,CT,06514,41.369514,-72.931700,,354,2032882309,private
00231581,NOTRE DAME CATHOLIC HIGH SCHOOL,220 JEFFERSON ST,FAIRFIELD,CT,06825,41.224062,-73.246407,,456,2033726521,private
00231661,IMMACULATE HIGH SCHOOL,73 SOUTHERN BLVD,DANBURY,CT,68107,41.382497,-73.453269,,389,9142609215,private
00231865,ST JOSEPH HIGH SCHOOL,2320 HUNTINGTON TPKE,TRUMBULL,CT,06611,41.261609,-73.165009,,768,2033789378,private
00232122,KOLBE CATHEDRAL HIGH SCHOOL,33 CALHOUN PL,BRIDGEPORT,CT,06604,41.179519,-73.196305,,326,2033342554,private
00232144,FAIRFIELD COLLEGE PREPARATORY,1073 N BENSON RD,FAIRFIELD,CT,06824,41.160742,-73.254207,,757,2032544200,private
00232202,MERCY HIGH SCHOOL,1740 RANDOLPH RD,MIDDLETOWN,CT,06457,41.532375,-72.675817,,375,8603466659,private
00232246,XAVIER HIGH SCHOOL,181 RANDOLPH RD,MIDDLETOWN,CT,06457,41.532633,-72.620631,,644,8603467735,private
00232406,MARIANAPOLIS PREP SCHOOL,PO BOX 304,THOMPSON,CT,06277,41.956250,-71.868384,,321,8609239565,private
00232417,ST BERNARD SCHOOL,1593 NORWICH NEW LONDON TPKE,UNCASVILLE,CT,06382,41.468580,-72.102721,,365,8608481271,private
00232461,ACADEMY OF THE HOLY FAMILY,54 W MAIN ST # 691,BALTIC,CT,06330,41.615849,-72.088324,,34,8608229272,private
00232519,WOOSTER SCHOOL,91 MIRY BROOK RD,DANBURY,CT,06810,41.370459,-73.495310,,322,2038303911,private
00232541,KENT SCHOOL,PO BOX 2006,KENT,CT,06757,41.724886,-73.484428,,504,8609276020,private
00232552,SALISBURY SCHOOL,251 CANAAN RD,SALISBURY,CT,06068,41.998370,-73.392950,,307,8604355732,private
00232563,SOUTH KENT SCHOOL,40 BULLS BRIDGE RD,SOUTH KENT,CT,06785,41.678350,-73.474101,,115,8609273539,private
00232621,BENHAVEN SCHOOL,125 N PLAINS INDUSTRIAL RD,WALLINGFORD,CT,06492,41.476660,-72.819231,,40,2037931905,private
00232676,BI-CULTURAL HEBREW ACADEMY,2186 HIGH RIDGE RD,STAMFORD,CT,06903,41.144101,-73.549093,,301,2033292186,private
00232734,THE MARVELWOOD SCHOOL,476 SKIFF MOUNTAIN RD,KENT,CT,06757,41.781546,-73.456666,,117,8609270047,private
00232858,GROVE SCHOOL,175 COPSE RD,MADISON,CT,06443,41.286890,-72.612411,,85,2032452778,private
00232905,WESTOVER SCHOOL,1237 WHITTEMORE RD,MIDDLEBURY,CT,06762,41.526350,-73.121121,,188,2035774505,private
00232949,POMFRET SCHOOL,PO BOX 128 398 POMFRET ST,POMFRET,CT,06258,41.885059,-71.963423,,368,8609636147,private
00233046,PINE POINT SCHOOL,89 BARNES RD,STONINGTON,CT,06378,41.366108,-71.894561,K-12,113,8605350606,private
00233104,THE WILLIAMS SCHOOL,182 MOHEGAN AVE,NEW LONDON,CT,06320,41.376330,-72.103871,,185,8604435333,private
00233115,THE HOTCHKISS SCHOOL,11 INTERLAKEN RD,LAKEVILLE,CT,60392,41.945266,-73.439686,,622,8604353186,private
00233148,BRUNSWICK SCHOOL,100 MAHER AVE,GREENWICH,CT,06830,41.036310,-73.626461,,1003,2036255891,private
00233181,THE FREDERICK GUNN SCHOOL,99 GREEN HILL RD,WASHINGTON,CT,06793,41.628018,-73.311574,,315,8603500119,private
00233206,MISS PORTER'S SCHOOL,60 MAIN ST,FARMINGTON,CT,06032,41.722360,-72.829651,,336,8604093642,private
00233228,NEW CANAAN COUNTRY SCHOOL,PO BOX 997,NEW CANAAN,CT,06840,41.131865,-73.521944,K-12,526,2038015608,private
00233261,CHOATE ROSEMARY HALL,333 CHRISTIAN ST,WALLINGFORD,CT,64923,41.458204,-72.813687,,868,2036972000,private
00233308,FAIRFIELD COUNTRY DAY SCHOOL,2970 BRONSON RD,FAIRFIELD,CT,06824,41.172730,-73.291311,1-12,201,2032592723,private
00233341,THE LOOMIS CHAFFEE SCHOOL,4 BATCHELDER RD,WINDSOR,CT,06095,41.842430,-72.640301,,703,8606876000,private
00233363,WESTMINSTER SCHOOL,995 HOPMEADOW ST,SIMSBURY,CT,06070,41.886220,-72.797741,,412,8604083043,private
00233396,ST LUKES SCHOOL,377 N WILTON RD,NEW CANAAN,CT,68402,41.191917,-73.495290,,592,2039665612,private
00233421,ST THOMAS MORE SCHOOL,45 COTTAGE RD,OAKDALE,CT,06370,41.512779,-72.220569,,144,8608591900,private
00233465,THE FOOTE SCHOOL,50 LOOMIS PL,NEW HAVEN,CT,06511,41.326320,-72.920321,1-12,436,2037773464,private
00233523,WATERFORD COUNTRY SCHOOL,78 HUNTS BROOK RD,QUAKER HILL,CT,06375,41.414769,-72.153599,,66,8604429454,private
00233534,WATKINSON SCHOOL,180 BLOOMFIELD AVE,HARTFORD,CT,06105,41.791360,-72.712871,,216,8602365618,private
00233567,WHITNEY HALL SCHOOL,1400 WHITNEY AVE,HAMDEN,CT,06517,41.352274,-72.914328,,51,2032482116,private
00233705,ADELBROOK,60 HICKSVILLE RD,CROMWELL,CT,06416,41.601580,-72.665321,,73,8606355801,private
00233738,HOPKINS SCHOOL,986 FOREST RD,NEW HAVEN,CT,06515,41.318930,-72.970661,,714,2033971001,private
00233851,ELIZABETH IVES SCHOOL FOR SPECIAL CHILDREN,70 STATE ST,NORTH HAVEN,CT,06473,41.387561,-72.874389,,16,2032348770,private
00233884,CEDARHURST SCHOOL,871 PROSPECT ST,HAMDEN,CT,06517,41.335190,-72.918681,,54,2037649314,private
00233964,THE FOUNDATION SCHOOL ORANGE,719 DERBY MILFORD RD,ORANGE,CT,06477,41.288684,-73.053331,,26,2037956075,private
00234163,DEVEREUX GLENHOLME SCHOOL,81 SABBADAY LN,WASHINGTON,CT,06793,41.647130,-73.306871,,64,8608687377,private
00249486,PADUA ACADEMY,905 N BROOM ST,WILMINGTON,DE,19806,39.751300,-75.563061,,480,3024213739,private
00249577,ST MARK'S HIGH SCHOOL,2501 PIKE CREEK RD,WILMINGTON,DE,19808,39.718350,-75.687311,,716,3027578704,private
00249737,ST ANDREW'S SCHOOL,350 NOXONTOWN RD,MIDDLETOWN,DE,19709,39.433414,-75.688264,,316,3023787120,private
00249792,THE PILOT SCHOOL,208 WOODLAWN RD,WILMINGTON,DE,19803,39.818940,-75.555311,PK-PK,112,3024781740,private
00249828,THE TATNALL SCHOOL,1501 BARLEY MILL RD,WILMINGTON,DE,19807,39.767630,-75.615301,,487,3029982292,private
00249883,CENTERVILLE LAYTON SCHOOL,6201 KENNETT PIKE,WILMINGTON,DE,19807,39.830360,-75.624291,,92,3025710230,private
00249908,CAPITOL BAPTIST SCHOOL,401 KESSELRING AVE,DOVER,DE,19904,39.136660,-75.540051,,26,3026789190,private
00249919,FAIRWINDS CHRISTIAN SCHOOL,801 SEYMOUR RD,BEAR,DE,19701,39.644470,-75.646371,,147,3023287404,private
00249963,GREENWOOD MENNONITE SCHOOL,12802 MENNONITE SCHOOL RD,GREENWOOD,DE,19950,38.810660,-75.564711,,252,3023494131,private
00249996,MILFORD CHRISTIAN SCHOOL,6062 OLD SHAWNEE RD,MILFORD,DE,19963,38.904830,-75.447501,,108,3024224263,private
00250061,CONCORD CHRISTIAN ACADEMY,2510 MARSH RD,WILMINGTON,DE,19810,39.824410,-75.487261,,106,3024753247,private
00252659,GEORGETOWN VISITATION PREPARATORY SCHOOL,1524 35TH ST NW,WASHINGTON,DC,20007,38.909505,-77.069414,,509,2023373350,private
00252681,GONZAGA COLLEGE HIGH SCHOOL,19 I ST NW,WASHINGTON,DC,20001,38.902192,-77.009562,,956,2023367100,private
00252772,ST ANSELM'S ABBEY SCHOOL,4501 S DAKOTA AVE NE,WASHINGTON,DC,20017,38.947433,-76.984402,,251,2022692350,private
00253062,ST JOHNS COLLEGE HIGH SCHOOL,2607 MILITARY RD NW,WASHINGTON,DC,20015,38.962434,-77.055369,,1279,2023632316,private
00253244,THE NORA SCHOOL,955 SLIGO AVE,SILVER SPRING,MD,20910,38.990470,-77.025351,,65,3014956672,private
00253426,EDMUND BURKE SCHOOL,4101 CONNECTICUT AVE NW,WASHINGTON,DC,20008,38.942379,-77.062010,,333,2023628882,private
00253448,MARET SCHOOL,3000 CATHEDRAL AVE NW,WASHINGTON,DC,20008,38.928190,-77.060431,,650,2029398821,private
00253732,THE FIELD SCHOOL,2301 FOXHALL RD NW,WASHINGTON,DC,20007,38.921166,-77.088403,,347,2022955897,private
00256857,"MARIAN CENTER SCHOOL & SERVICES, INC.",15701 NW 37TH AVE,MIAMI GARDENS,FL,33054,25.916715,-80.259350,PK-PK,32,3056258354,private
00256904,CARDINAL NEWMAN HIGH SCHOOL,512 SPENCER DR,WEST PALM BEACH,FL,33409,26.710560,-80.093351,,550,5616624178,private
00257205,ST BRENDAN CATHOLIC HIGH SCHOOL,2950 SW 87TH AVE,MIAMI,FL,33165,25.742590,-80.336661,,1224,3052235181,private
00257318,CHRISTOPHER COLUMBUS HIGH SCHOOL,3000 SW 87TH AVE,MIAMI,FL,33165,25.741640,-80.338611,,1731,3052235650,private
00257475,CHAMINADE MADONNA COLLEGE PREPARATORY,500 E CHAMINADE DR,HOLLYWOOD,FL,33021,26.014270,-80.195891,,486,9549899150,private
00257533,ST THOMAS AQUINAS HIGH SCHOOL,2801 SW 12TH ST,FORT LAUDERDALE,FL,33312,26.108380,-80.181181,,2045,9545810700,private
00257599,CARDINAL GIBBONS HIGH SCHOOL,2900 NE 47TH ST,FORT LAUDERDALE,FL,33308,26.184370,-80.108921,,1036,9544912900,private
00257726,"BELEN JESUIT PREPARATORY SCHOOL, INC.",500 SW 127TH AVE,MIAMI,FL,33184,25.762930,-80.401521,,1377,7866214072,private
00257737,MONSIGNOR EDWARD PACE HIGH SCHOOL,15600 NW 32ND AVE,MIAMI GARDENS,FL,33054,25.917280,-80.256331,,851,3056237223,private
00257952,FATHER LOPEZ CATHOLIC HIGH SCHOOL,3918 LPGA BLVD,DAYTONA BEACH,FL,32124,29.174760,-81.123081,,386,3862535213,private
00258027,BISHOP MOORE CATHOLIC HIGH SCHOOL,3901 EDGEWATER DR,ORLANDO,FL,32804,28.587966,-81.393228,,1391,4072937561,private
00258093,MELBOURNE CENTRAL CATHOLIC HIGH SCHOOL,154 E FLORIDA AVE,MELBOURNE,FL,32901,28.057871,-80.619742,,400,3217270793,private
00258129,SANTA FE CATHOLIC HIGH SCHOOL,3110 US HIGHWAY 92 E,LAKELAND,FL,33801,28.049330,-81.899841,,356,8636654188,private
00258322,PENSACOLA CATHOLIC HIGH SCHOOL,3043 W SCOTT ST,PENSACOLA,FL,32505,30.437611,-87.250746,,654,8504366400,private
00258355,MORNING STAR SCHOOL,725 MICKLER RD,JACKSONVILLE,FL,32211,30.324850,-81.586061,PK-PK,137,9047212144,private
00258504,BISHOP KENNY HIGH SCHOOL,1055 KINGMAN AVE,JACKSONVILLE,FL,32207,30.310190,-81.640611,,1296,9043987545,private
00258559,MORNING STAR CATHOLIC SCHOOL TAMPA,210 E LINEBAUGH AVE,TAMPA,FL,33612,28.041099,-82.457943,PK-PK,74,8139350232,private
00258606,JESUIT HIGH SCHOOL,4701 N HIMES AVE,TAMPA,FL,33614,27.986470,-82.499371,,846,8138775344,private
00258672,CARDINAL MOONEY CATHOLIC HIGH SCHOOL,4171 FRUITVILLE RD,SARASOTA,FL,34232,27.337910,-82.486041,,554,9413714917,private
00258694,MORNING STAR SCHOOL,4661 80TH AVE N,PINELLAS PARK,FL,33781,27.845610,-82.697011,,78,7275446036,private
00258708,BISHOP VEROT CATHOLIC HIGH SCHOOL,5598 SUNRISE DR,FORT MYERS,FL,33919,26.587980,-81.886271,,745,2392746700,private
00258741,CLEARWATER CENTRAL CATHOLIC HIGH SCHOOL,2750 HAINES BAYSHORE RD,CLEARWATER,FL,33760,27.929745,-82.724547,,552,7275311449,private
00258865,ACADEMY OF THE HOLY NAMES,3319 BAYSHORE BLVD,TAMPA,FL,33629,27.914840,-82.492601,,927,8138395371,private
00258912,ST PETERSBURG CATHOLIC HIGH SCHOOL,6333 9TH AVE N,ST PETERSBURG,FL,33710,27.781423,-82.721809,,417,7273444065,private
00259064,TAMPA CATHOLIC HIGH SCHOOL,4630 N ROME AVE,TAMPA,FL,33603,27.987492,-82.477756,,728,8138700860,private
00259381,HOLY TRINITY EPISCOPAL ACADEMY,5625 HOLY TRINITY DR,MELBOURNE,FL,32940,28.200220,-80.668301,,876,3217238323,private
00259428,TRINITY PREPARATORY SCHOOL,5700 TRINITY PREP LN,WINTER PARK,FL,32792,28.613990,-81.272651,,856,3212822521,private
00259508,EPISCOPAL SCHOOL OF JACKSONVILLE,4455 ATLANTIC BLVD,JACKSONVILLE,FL,32207,30.310764,-81.621793,,1144,9043965751,private
00259563,ST STEPHEN'S EPISCOPAL SCHOOL,315 41ST ST W,BRADENTON,FL,34209,27.497670,-82.601381,,642,9417462121,private
00259574,THE PINE SCHOOL,12350 SE FEDERAL HWY,HOBE SOUND,FL,33455,27.051562,-80.140642,,396,7726757005,private
00259676,GOOD SHEPHERD LUTHERAN SCHOOL,4770 ORANGE GROVE BLVD,NORTH FORT MYERS,FL,33903,26.651980,-81.914331,,212,2399957711,private
00259905,MESIFTA OF GREATER MIAMI,4000 ALTON RD,MIAMI BEACH,FL,33140,25.812030,-80.136546,,41,3055347050,private
00259949,AUCILLA CHRISTIAN ACADEMY,7803 AUCILLA RD,MONTICELLO,FL,32344,30.484100,-83.760041,,336,8509973597,private
00260036,WARNER CHRISTIAN ACADEMY,1730 S RIDGEWOOD AVE,SOUTH DAYTONA,FL,32119,29.179690,-81.007171,,316,3867675451,private
00260091,PARKWAY CHRISTIAN ACADEMY,4210 LAKELAND HIGHLANDS RD,LAKELAND,FL,33813,27.989543,-81.922760,,275,8636465031,private
00260251,ST ANDREW'S EPISCOPAL ACADEMY,210 S INDIAN RIVER DR,FORT PIERCE,FL,34950,27.446730,-80.322311,,225,7724617689,private
00260375,"THE BENJAMIN PRIVATE SCHOOL, INC.",11000 ELLISON WILSON RD,NORTH PALM BEACH,FL,33408,26.837670,-80.063231,,1178,5614723470,private
00260466,VANGUARD SCHOOL OF COCONUT GROVE FL,3939 MAIN HWY,COCONUT GROVE,FL,33133,25.717985,-80.252429,PK-PK,35,3054457992,private
00260502,DBA MOUNT DORA CHRISTIAN ACADEMY,301 W 13TH AVE,MOUNT DORA,FL,32757,28.808040,-81.647271,,587,3523832155,private
00260524,LAKELAND CHRISTIAN SCHOOL,1111 FOREST PARK ST,LAKELAND,FL,33803,28.024280,-81.972021,,1076,8636882771,private
00260535,ST EDWARD'S SCHOOL,1895 SAINT EDWARDS DR,VERO BEACH,FL,32963,27.599840,-80.339061,,572,7723215383,private
00260557,PACE BRANTLEY SCHOOL,3221 SAND LAKE RD,LONGWOOD,FL,32779,28.679800,-81.444661,,133,4078698882,private
00260604,THE VANGUARD SCHOOL,22000 HWY 27,LAKE WALES,FL,33859,27.932170,-81.610281,,103,8636766091,private
00260819,ROCKY BAYOU CHRISTIAN SCHOOL,2101 PARTIN DR N,NICEVILLE,FL,32578,30.526919,-86.461609,,863,8506789621,private
00260852,FLORIDA COLLEGE ACADEMY,7032 TEMPLE TER HWY,TEMPLE TERRACE,FL,33637,28.033266,-82.374531,,320,8138996800,private
00260943,ST JOHNS COUNTRY DAY SCHOOL,3100 DOCTORS LAKE DR,ORANGE PARK,FL,32073,30.146030,-81.743811,,448,9042649572,private
00260954,MACLAY SCHOOL,3737 N MERIDIAN RD,TALLAHASSEE,FL,32312,30.524160,-84.276021,,963,8508932138,private
00260998,"WESTMINSTER CHRISTIAN PRIVATE SCHOOL, INC.",6855 SW 152ND ST,PALMETTO BAY,FL,33157,25.631690,-80.304371,,1212,3052332030,private
00261084,SHORECREST PREPARATORY SCHOOL,5101 1ST ST NE,ST PETERSBURG,FL,33703,27.819520,-82.632191,,908,7274567517,private
00261142,SARASOTA CHRISTIAN SCHOOL,5415 BAHIA VISTA ST,SARASOTA,FL,34232,27.324780,-82.461251,,525,9413716481,private
00261313,BAYSHORE CHRISTIAN SCHOOL,3909 S MACDILL AVE,TAMPA,FL,33611,27.906980,-82.495821,,235,8138394297,private
00261346,BEACHES CHAPEL SCHOOL,610 FLORIDA BLVD,NEPTUNE BEACH,FL,32266,30.314560,-81.402381,,245,9042414211,private
00261845,COMMUNITY CHRISTIAN SCHOOL,5500 18TH ST E,BRADENTON,FL,34203,27.442980,-82.541621,,323,9417568748,private
00261936,DADE CHRISTIAN SCHOOL,6601 NW 167TH ST,HIALEAH,FL,33015,25.926520,-80.305261,,346,3058227690,private
00261958,DAYTONA BEACH CHRISTIAN ACADEMY,1850 S CLYDE MORRISS BLVD,DAYTONA BEACH,FL,32119,29.158460,-81.039071,,257,3867604808,private
00262044,DOWNEY CHRISTIAN SCHOOL,10201 E COLONIAL DR,ORLANDO,FL,32817,28.571571,-81.241146,,222,4072750340,private
