ncessId,name,address,city,state,zip,latitude,longitude,gradeRange,enrollment,phone,type
010174002120,Henry County Virtual Campus,300a North Trawick Street,Abbeville,AL,36310,31.5674,-85.2524,1-12,0,(334)585-2206,public
010176000608,Homewood High School,1901 S Lakeshore Dr,Homewood,AL,35209,33.4605,-86.7905,9-12,1330,(205)871-9663,public
010177000611,Ashford High School,607 Church St,Ashford,AL,36312,31.183743,-85.23222,9-12,399,(334)899-5411,public
010177000612,Cottonwood High School,663 Houston St,Cottonwood,AL,36320,31.056759,-85.301665,7-12,398,(334)691-2587,public
010177000614,Houston County High School,200 W Church St,Columbia,AL,36319,31.293671,-85.113249,7-12,322,(334)696-2221,public
010177000615,Rehobeth High School,373 Malvern Road,Dothan,AL,36301,31.1209,-85.4593,9-12,788,(334)677-7002,public
010177000617,Wicksburg High School,1172 S State Highway 123,Newton,AL,36352,31.2256,-85.6333,7-12,471,(334)692-5549,public
010177000885,Houston County Area Vocational Center,662 West Main,Dothan,AL,36301,31.22592,-85.400933,9-12,0,(334)899-3308,public
010177002506,Houston County Virtual Academy,1172 S State Highway 123,Newton,AL,36352,31.22592,-85.400933,K-12,239,(334)692-5549,public
010180000629,Virgil Grissom High School,1001 Haysland Road,Huntsville,AL,35802,34.642713,-86.576568,9-12,1974,(256)428-8000,public
010180000631,Huntsville High School,2304 Billie Watkins St SW,Huntsville,AL,35801,34.7135,-86.5835,9-12,1826,(256)428-8050,public
010180000636,Lee High School,2500 Meridian Street,Huntsville,AL,35811,34.754963,-86.578303,9-12,840,(256)428-8150,public
010180001374,New Century Technology High School,2500 Meridian Street NW,Huntsville,AL,35811,34.754963,-86.578303,9-12,403,(256)428-7800,public
010180001379,Huntsville Center For Technology,2800 Drake Ave SW,Huntsville,AL,35805,34.703326,-86.602294,9-12,0,(256)428-7810,public
010180001651,Columbia High School,300 Explorer Boulevard,Huntsville,AL,35806,34.7232,-86.6993,9-12,954,(256)428-7576,public
010180002419,Jemison High School,5000 Pulaski Pike,Huntsville,AL,35810,34.786091,-86.614954,9-12,843,(256)428-8100,public
010183000662,North Sand Mountain School,29333 AL Highway 71,Higdon,AL,35979,34.848784,-85.624029,PK-12,692,(256)597-2368,public
010183000667,Section High School,141 AL Highway 71,Section,AL,35771,34.581721,-85.979924,PK-12,563,(256)228-6718,public
010183000668,Skyline High School,897 County Road 25,Scottsboro,AL,35768,34.815029,-86.125013,PK-12,567,(256)587-6561,public
010183000671,Woodville High School,290 County Road 63,Woodville,AL,35776,34.62291,-86.272311,PK-12,484,(256)776-2874,public
010183000908,Epruett Center Of Technology,29490 US Highway 72,Hollywood,AL,35752,34.7211,-85.9584,10-12,0,(256)574-6079,public
010183001532,Pisgah High School,60 Metcalf St,Pisgah,AL,35765,34.6819,-85.8441,PK-12,619,(256)451-3241,public
010183001751,North Jackson High School,45549 Al Highway 277,Stevenson,AL,35772,34.899385,-85.790145,9-12,418,(256)437-2136,public
010186000673,Jacksonville High School,1000 George Douthit Dr SW,Jacksonville,AL,36265,33.7881,-85.7784,7-12,782,(256)782-8800,public
010189000678,Jasper High School,1501 Viking Drive,Jasper,AL,35501,33.834314,-87.257794,9-12,814,(205)221-9277,public
010192000469,ClayChalkville High School,6623 Roe Chandler Rd,Pinson,AL,35126,33.6954,-86.6023,9-12,1361,(205)379-3050,public
010192000698,Corner High School,4301 Warrior Jasper Road,Dora,AL,35062,33.761592,-86.967166,9-12,504,(205)379-3200,public
010192000702,Center Point High School,1000 Eagle Drive,Center Point,AL,35215,33.658482,-86.699674,9-12,774,(205)379-3400,public
010192000704,Fultondale High School,300 Montgomery Street,Warrior,AL,35180,33.627221,-86.775905,7-12,635,(205)379-3500,public
010192000706,Gardendale High School,800 Main St,Gardendale,AL,35071,33.647276,-86.812093,9-12,1047,(205)379-3600,public
010192000717,Hueytown High School,4881 15th Street Road,Hueytown,AL,35023,33.430701,-87.034282,9-12,1210,(205)379-4150,public
010192000725,McAdory High School,4800 McAdory School Rd,McCalla,AL,35111,33.3308,-87.0011,9-12,1162,(205)379-4700,public
010192000728,Mortimer Jordan High School,1920 Blue Devil Road,Kimberly,AL,35091,33.786302,-86.766115,9-12,861,(205)379-4850,public
010192000732,Oak Grove High School,9494 Oak Grove Pkwy,Bessemer,AL,35023,33.469711,-87.159713,6-12,744,(205)379-5000,public
010192000734,Pinson Valley High School,6895 Highway 75,Pinson,AL,35126,33.703553,-86.669316,9-12,1029,(205)379-5100,public
010192000737,Pleasant Grove High School,100 Spartan Drive,Pleasant Grove,AL,35127,33.497501,-86.997203,7-12,729,(205)379-5250,public
010192000744,Shades Valley High School,6100 Old Leeds Rd,Irondale,AL,35210,33.5418,-86.6674,9-12,1200,(205)379-5350,public
010192001752,Minor High School,2285 Minor Pkwy,Adamsville,AL,35005,33.5764,-86.9276,9-12,915,(205)379-4750,public
010192002496,Jefferson County Virtual School,2100 18th Street South,Birmingham,AL,35209,33.48761,-86.793791,K-12,254,(205)379-2070,public
010195000756,Sulligent School,500 Elm St,Sulligent,AL,35586,33.8983,-88.1298,PK-12,714,(205)698-9254,public
010195000941,Lamar County School Of Technology,43880 Hwy 17 South,Vernon,AL,35592,33.7457,-88.1097,10-12,0,(205)695-7129,public
010195001511,Lamar County HighIntermediate,8990 Highway 18,Vernon,AL,35592,33.748591,-88.123202,4-12,605,(205)695-7717,public
010195001720,South Lamar School,300 Sls Road,Millport,AL,35576,33.5621,-88.0374,PK-12,604,(205)662-4411,public
010198000759,Lanett Senior High School,1301 S 8th Ave,Lanett,AL,36363,32.8566,-85.1971,9-12,235,(334)644-5965,public
010201000762,Allen Thornton Career Technical Center,7275 Highway 72,Killen,AL,35645,34.8606,-87.4426,10-12,0,(256)757-2101,public
010201000764,Brooks High School,4300 Highway 72,Killen,AL,35645,34.8579,-87.494,7-12,755,(256)757-2115,public
010201000765,Central High School,3000 County Road 200,Florence,AL,35633,34.896864,-87.796059,7-12,603,(256)764-2903,public
010201000767,Lauderdale County High School,201 Cedar Street,Rogersville,AL,35652,34.828233,-87.290232,7-12,543,(256)247-3414,public
010201000770,Lexington High School,101 School St,Lexington,AL,35648,34.967822,-87.374157,7-12,350,(256)229-6622,public
010201000772,Rogers High School,300 Rogers Ln,Florence,AL,35634,34.962905,-87.522186,7-12,555,(256)757-3106,public
010201000774,Waterloo High School,311 Schoolhouse Ln,Waterloo,AL,35677,34.918576,-88.064495,PK-12,340,(256)766-3100,public
010201000775,Wilson High School,7601 Highway 17,Florence,AL,35634,34.926442,-87.670626,7-12,671,(256)764-8470,public
010204000780,Hatton High School,6909 Al Highway 101,Town Creek,AL,35672,34.561365,-87.415366,7-12,543,(256)685-4010,public
010204000783,Lawrence County High School,102 College St,Moulton,AL,35650,34.475617,-87.298443,9-12,613,(256)905-2440,public
010204000958,Lawrence County Career Technical Center,179 College St,Moulton,AL,35605,34.4767,-87.2967,10-12,0,(256)990-5242,public
010204001546,East Lawrence High School,55 County Road 370,Trinity,AL,35673,34.56667,-87.173644,9-12,474,(256)905-2430,public
010207000790,Beauregard High School,7343 Al Highway 51,Opelika,AL,36804,32.5496,-85.3727,9-12,555,(334)705-6010,public
010207000791,Beulah High School,4848 Lee Road 270,Valley,AL,36854,32.7108,-85.1882,7-12,533,(334)705-6020,public
010207000792,Loachapoka High School,685 Lee Road 61,Loachapoka,AL,36865,32.589056,-85.579499,7-12,237,(334)705-6030,public
010207000795,Smiths Station High School,4228 PANTHER PARKWAY,Smiths Station,AL,36877,32.521416,-85.080214,10-12,1286,(334)664-4060,public
010207002197,Smith Station Freshman Center,1150 MULLIN ROAD,Smiths Station,AL,36877,32.535897,-85.100067,9-9,463,(334)664-4063,public
010210000797,Ardmore High School,30285 Ardmore Ave,Ardmore,AL,35739,34.9881,-86.8478,6-12,993,(256)423-2685,public
010210000799,Clements High School,7730 Highway 72 W,Athens,AL,35611,34.802,-87.1838,6-12,554,(256)729-6564,public
010210000800,East Limestone High School,15641 E Limestone Rd,Athens,AL,35613,34.783,-86.8334,6-12,1282,(256)233-6660,public
010210000808,Tanner High School,12060 Sommers Rd,Tanner,AL,35671,34.7327,-86.9743,6-12,411,(256)233-6682,public
010210000810,West Limestone High School,10945 School House Rd,Lester,AL,35647,34.9396,-87.1238,6-12,733,(256)233-6687,public
010210000959,Limestone County Area Vocational Technology,505 E Sanderfer Rd,Athens,AL,35611,34.7768,-86.9621,10-12,0,(256)233-6463,public
010210001549,Elkmont High School,25630 Evans Ave,Elkmont,AL,35620,34.931313,-86.969672,6-12,643,(256)732-4291,public
010210002436,Alabama Connections Academy,21465 AL Hwy 99,Athens,AL,35614,34.855644,-87.045847,K-12,7063,(256)233-6463,public
010213000813,Linden High School,321 N Main Street,Linden,AL,36748,32.309751,-87.797303,9-12,141,(334)295-4287,public
010216000815,Calhoun High School,8213 County Road 33,Letohatchee,AL,36047,32.058426,-86.55146,9-12,192,(334)227-4515,public
010216000817,Central High School,145 Main St,Hayneville,AL,36040,32.152554,-86.681471,9-12,177,(334)563-7311,public
010216000974,Lowndes County Career Technical Center,147 Main St,Hayneville,AL,36040,32.153319,-86.680962,9-12,0,(334)548-2131,public
010219000824,Notasulga High School,500 E Main St,Notasulga,AL,36866,32.559773,-85.662485,PK-12,298,(334)724-1240,public
010219001811,Booker T Washington High,3803 M L K Highway,Tuskegee,AL,36083,32.4006,-85.7336,9-12,478,(334)727-0073,public
010219002353,Macon County Area Vocational School,1902 Taylor Street,Tuskegee Inst,AL,36083,32.430517,-85.719542,9-12,0,(334)727-1600,public
010222000556,Madison County High School,174 Brock Rd,Gurley,AL,35748,34.7376,-86.432,9-12,483,(256)851-3270,public
010222000836,Hazel Green High School,14380 Highway 231431 N,Hazel Green,AL,35750,34.9376,-86.5699,9-12,1348,(256)851-3220,public
010222000843,New Hope High School,5216 Main Dr,New Hope,AL,35760,34.5403,-86.4038,7-12,586,(256)851-3280,public
010222000848,Sparkman High School,2616 Jeff Rd,Harvest,AL,35749,34.8343,-86.7156,10-12,1738,(256)837-0331,public
010222000984,Madison County Career Technical Center,1275 Jordan Rd Bldg A,Huntsville,AL,35811,34.785501,-86.521407,9-12,0,(256)852-2170,public
010222001683,Buckhorn High School,4123 Winchester Rd,New Market,AL,35761,34.8703,-86.4553,9-12,1287,(256)851-3300,public
010222001821,Sparkman Ninth Grade School,2680 Jeff Road,Harvest,AL,35749,34.837,-86.7157,9-9,651,(256)851-4560,public
010222002479,Madison County Virtual Academy,1275 Jordan Rd  Building A,Huntsville,AL,35811,34.785482,-86.523002,4-12,625,(256)852-2557,public
010225000852,Amelia L Johnson High School,Coates St,Thomaston,AL,36783,32.279591,-87.631964,PK-12,144,(334)627-3364,public
010225000856,Marengo High School,212 Panther Drive,Dixons Mills,AL,36736,32.05074,-87.80225,PK-12,248,(334)992-2395,public
010225000857,Sweet Water High School,440 Main Street,Sweet Water,AL,36782,32.097794,-87.865686,PK-12,561,(334)994-4263,public
010231000861,Brilliant School,10180 State Highway 129,Brilliant,AL,35548,34.02702,-87.762709,PK-12,255,(205)465-2323,public
010231000863,Marion County High School,8115 US Highway 43,Guin,AL,35563,33.97409,-87.915616,7-12,250,(205)468-3377,public
010231000866,Hackleburg High School,185 School St,Hackleburg,AL,35564,34.280192,-87.833809,7-12,222,(205)935-3223,public
010231000868,Hamilton High School,211 Aggie Ave,Hamilton,AL,35570,34.1395,-87.9905,9-12,466,(205)921-3281,public
010231000869,Phillips High School,142 School Avenue,Bear Creek,AL,35543,34.2793,-87.6974,7-12,208,(205)486-3737,public
010235000891,Midfield High School,1600 High School Rd,Midfield,AL,35228,33.450742,-86.915913,9-12,340,(205)923-2834,public
010235001381,Midfield Area Vocational Department,1600 High School Dr,Midfield,AL,35228,33.450742,-86.915913,9-12,0,(205)923-2833,public
010237000898,Ben C Rain High School,3125 Dauphin Island Pkwy,Mobile,AL,36605,30.6072,-88.0735,9-12,589,(251)221-3233,public
010237000899,Baker High School,8901 Airport Blvd,Mobile,AL,36608,30.6695,-88.2517,9-12,2491,(251)221-3000,public
010237000900,Mattie T Blount High School,5450 Lott Road,Eight Mile,AL,36613,30.779186,-88.178953,9-12,1176,(251)221-3070,public
010237000906,Citronelle High School,8200 Lebaron Ave,Citronelle,AL,36522,31.095114,-88.237389,9-12,719,(251)221-3444,public
010237000912,WP Davidson High School,3900 Pleasant Valley Rd,Mobile,AL,36609,30.6628,-88.1465,9-12,1535,(251)221-3084,public
010237000934,Mary G Montgomery High School,4275 Snow Rd,Semmes,AL,36575,30.7803,-88.2785,9-12,1965,(251)221-3153,public
010237000942,Murphy High School,100 S Carlen St,Mobile,AL,36606,30.6828,-88.0867,9-12,1254,(251)221-3184,public
010237000962,John L Leflore Magnet School,700 Donald St,Mobile,AL,36617,30.7142,-88.0865,9-12,618,(251)221-3125,public
010237000964,CF Vigor High School,913 N Wilson Ave,Prichard,AL,36610,30.7432,-88.0807,9-12,547,(251)221-3045,public
010237000969,Lillie B Williamson High School,1567 E Dublin St,Mobile,AL,36605,30.669379,-88.074318,6-12,956,(251)221-3411,public
010237000989,Alma Bryant High School,14001 Hurricane Blvd,Irvington,AL,36544,30.4421,-88.2802,9-12,1617,(251)824-3213,public
010237001083,TL Faulkner  School,33 West Elm St,Prichard,AL,36610,30.7406,-88.0823,9-12,0,(251)221-5431,public
010237001086,George H Bryant VocationalAgricultural Center,8950 Padgett Switch Rd,Irvington,AL,36544,30.5047,-88.209,9-12,0,(251)957-2845,public
010237001688,Theodore High School,6201 Swedetown Rd,Theodore,AL,36582,30.5446,-88.1857,9-12,1280,(251)221-3351,public
010237002477,Citronelle Center for Advanced Technology,19325 Rowe Street,Citronelle,AL,36522,31.093364,-88.235874,9-12,0,(251)221-3444,public
010240000973,Monroe County High School,212 Tiger Dr,Monroeville,AL,36460,31.484,-87.3339,9-12,322,(251)575-3258,public
010240000975,Excel High School,3010 Hwy 136 W,Excel,AL,36439,31.431873,-87.341907,PK-12,1031,(251)765-9146,public
010240000979,J F Shields High School,17688 Highway 21 N,Beatrice,AL,36425,31.7331,-87.1968,PK-12,197,(251)789-2168,public
010240000980,J U Blacksher School,15933 Hwy 21 S,Uriah,AL,36480,31.3014,-87.501171,PK-12,714,(251)862-2130,public
010240001094,Monroe County Careertechnical Center,230 Tiger Dr,Monroeville,AL,36460,31.4839,-87.334598,9-12,0,(251)575-4381,public
010243000504,Booker T Washington Magnet High School,3315 Hayneville Road,Montgomery,AL,36108,32.34839,-86.355442,9-12,392,(334)269-3617,public
010243001015,Carver Senior High School,2001 W Fairview Ave,Montgomery,AL,36108,32.349264,-86.325149,9-12,902,(334)269-3636,public
010243001024,Jefferson Davis High School,3420 Carter Hill Rd,Montgomery,AL,36111,32.3432,-86.2626,9-12,1522,(334)269-3714,public
010243001035,Lee High School,225 Ann St,Montgomery,AL,36107,32.378702,-86.271649,9-12,1374,(334)269-3742,public
010243001036,Lanier Senior High School,1756 S Court St,Montgomery,AL,36104,32.3558,-86.3101,9-12,798,(334)269-3726,public
010243001417,Loveless Academic Magnet Program High School,3440  McGehee Rd,Montgomery,AL,36111,32.331029,-86.247158,9-12,464,(334)284-7500,public
010243001457,Brewbaker Technology Magnet High School,4405 Brewbaker Dr,Montgomery,AL,36116,32.323758,-86.219659,9-12,575,(334)284-7100,public
010243002214,Park Crossing High School,8000 Park Crossing,Montgomery,AL,36117,32.313749,-86.173342,9-12,906,(334)260-8121,public
010243002413,Montgomery Preparatory Academy for Career Technologies,2901 East South Blvd,Montgomery,AL,36116,32.329029,-86.245744,10-12,0,(334)223-7901,public
010248001042,Danville High School,9235 Danville Rd,Danville,AL,35619,34.4168,-87.0935,9-12,355,(256)773-9909,public
010248001044,Falkville High School,43 Clark Dr,Falkville,AL,35622,34.3663,-86.9123,6-12,411,(256)784-5248,public
010248001048,Priceville High School,2650 N Bethel Rd,Decatur,AL,35603,34.550065,-86.896765,9-12,512,(256)353-1950,public
010248001052,West Morgan High School,261 S Greenway Dr,Trinity,AL,35673,34.5853,-87.0795,9-12,438,(256)353-5214,public
010248001121,Morgan County Schools Technology Park,59 Eva Rd,Somerville,AL,35670,34.413285,-86.705017,10-12,0,(256)309-2119,public
010248001696,Albert P Brewer High School,59 Eva Rd,Somerville,AL,35670,34.413285,-86.705017,9-12,717,(256)778-8634,public
010249001056,Mountain Brook High School,3650 Bethune Dr,Mountain Brook,AL,35223,33.491317,-86.711931,10-12,967,(205)414-3800,public
010252001062,Muscle Shoals High School,1900 E Avalon Ave,Muscle Shoals,AL,35661,34.743045,-87.646949,9-12,853,(256)389-2682,public
010252001382,Muscle Shoals Career Academy,321 Jim Holland Drive,Muscle Shoals,AL,35661,34.741994,-87.643601,9-12,0,(256)389-2660,public
010255001064,Oneonta High School,27605 State Hwy 75,Oneonta,AL,35121,33.933883,-86.497175,9-12,449,(205)545-5913,public
010258001070,Opelika High School,1700 Bulldog Pkwy,Opelika,AL,36801,32.668149,-85.369438,9-12,1562,(334)745-9715,public
010261001073,Opp High School,502 N Maloy St,Opp,AL,36467,31.2886,-86.2395,9-12,393,(334)493-4561,public
010263501075,Oxford High School,1 Yellow Jacket Drive,Oxford,AL,36203,33.611216,-85.831382,9-12,1288,(256)241-3166,public
010263501384,Oxford Area Vocational School,1 Yellow Jacket Drive,Oxford,AL,36203,33.611216,-85.831382,9-12,0,(256)241-3166,public
010264001080,Carroll High School,141 Eagle Way,Ozark,AL,36360,31.459527,-85.625957,9-12,638,(334)774-4915,public
010264001386,Carroll High School Career Center,227 Faust Ave,Ozark,AL,36360,31.461479,-85.629674,9-12,0,(334)774-4949,public
010265001573,Pell City High School,1300 Cogswell Ave,Pell City,AL,35125,33.583875,-86.294403,9-12,1171,(205)338-2250,public
010267001577,Robert C Hatch High School,470 West Avenue,Uniontown,AL,36786,32.444751,-87.517523,PK-12,452,(334)628-4061,public
010267001734,Francis Marion School,101 Hubbard Drive,Marion,AL,36756,32.629126,-87.336619,PK-12,483,(334)683-6791,public
010270001088,Central High School,2400 Dobbs Dr,Phenix City,AL,36870,32.485,-85.0397,9-12,1495,(334)298-3626,public
